7,53750,56071
0,53349,56151
1,53749,56151
2,53749,56151
4,53750,56151
5,53750,56151
6,53750,56151
8,53350,56152
9,53350,56152
10,53350,56152
11,53630,56152
12,53351,56152
13,53750,56152
2,56468,57750
14,53751,57751
5,56469,57950
13,56469,57951
15,56470,57951
0,57348,58270
1,56468,58270
8,56469,58351
9,56469,58351
10,56469,58351
11,56469,58351
12,56469,58351
6,56469,58550
7,56469,58551
4,58668,60549
0,58667,61349
1,58667,61349
2,58667,61349
7,58668,61349
14,58669,61350
15,58669,61350
8,58668,62149
9,58668,62149
10,58668,62149
11,58668,62149
5,58668,62549
6,58668,62549
7,61667,62549
12,58668,62549
13,58669,62550
15,61668,62550
7,76861,77743
15,76861,77744
2,80459,81341
5,80459,81341
6,80459,81341
7,80059,81341
12,80460,81342
15,80460,81342
7,81659,82541
13,80460,83061
15,81660,83141
14,80460,83341
7,83658,84540
0,85656,87138
1,85656,87139
2,85657,87139
3,85657,87139
4,85657,87139
5,85657,87139
6,85657,87139
8,85657,87139
9,85657,87139
10,85657,87140
11,85658,87140
12,85658,87140
13,85658,87140
14,85658,87140
15,85658,87140
0,87536,88858
1,87536,88858
3,87656,88858
4,87656,88858
10,87537,88859
11,87537,88859
13,87657,88859
14,87657,88859
15,87457,88859
8,87536,88938
9,87537,88938
6,87456,89258
7,85657,89258
12,87457,89259
2,87656,89338
5,87456,89338
0,89255,90337
9,90655,91537
7,90855,91737
0,92854,93736
5,92854,93736
6,92854,93736
7,92854,93737
8,92854,93737
9,92854,93737
10,92855,93737
11,92855,93737
12,92855,93737
13,92855,93737
15,92855,93737
0,94933,96135
7,95253,96136
2,98851,99734
14,100332,101254
15,98853,101254
8,99732,101333
9,98852,101334
10,98852,101334
11,98852,101334
12,98852,101334
13,98852,101334
5,98852,101733
0,100331,102732
13,101851,102733
15,101851,102734
4,102850,103732
8,101851,103733
10,101851,103733
11,101851,103733
13,102851,103733
14,102851,103733
15,102851,103733
5,101850,103932
12,101851,103933
0,102849,104132
1,100331,104132
2,100331,104132
6,98852,104132
7,98852,104132
9,101851,104133
3,102850,104372
2,107968,108850
3,108647,109650
4,108648,109770
0,107967,110849
1,109967,110849
2,109967,110849
5,108648,110850
6,107968,110850
7,107968,110850
13,109168,110850
14,109168,110850
15,109168,110850
3,112366,113248
0,110966,113448
1,112366,113448
2,112366,113448
4,112366,113448
6,110967,113449
7,111047,113449
14,112367,113449
2,113645,114568
0,113965,114847
1,113645,114847
5,110967,115248
6,113646,115248
8,109168,115248
10,108248,115248
11,109168,115248
13,110968,115248
14,113647,115249
0,115564,116447
1,115565,116447
2,115565,116447
5,115565,116447
6,115565,116447
7,113646,116447
8,115565,116448
11,115566,116448
13,115566,116448
15,110968,116448
1,116764,117646
6,116565,117647
7,116565,117647
8,116565,117647
11,116565,117647
13,116565,117648
15,116566,117648
9,108248,117847
10,115565,117847
12,108249,117847
7,118364,119246
1,119963,120845
0,119363,121645
2,120763,121645
4,120763,121645
5,120563,121645
3,121962,122844
8,119963,123045
14,120564,123045
0,123361,124244
1,122162,124244
2,121962,124244
3,123362,124244
4,123362,124244
5,121962,124244
6,119563,124244
7,119564,124244
8,123362,124245
9,119964,124245
10,119964,124245
11,119964,124245
12,119964,124245
13,119564,124245
14,123363,124245
15,119564,124245
9,128040,128962
5,129359,130242
9,129360,130242
13,129360,130242
0,129839,130761
6,129360,130762
7,129360,130762
12,129360,130762
6,131159,132041
7,131159,132041
0,131038,132240
5,131559,132441
1,132558,134240
14,132759,134241
15,131360,134241
15,134358,135440
7,132558,136239
14,134358,136560
1,134357,137238
2,132558,137239
3,133757,137239
0,133357,137358
11,132759,138359
8,133358,138758
9,132559,138759
10,132559,138759
12,132559,138759
13,132559,138759
14,136637,138759
15,137557,138759
0,137756,139637
1,137756,139638
2,137636,139638
3,137556,139638
5,133838,140238
7,136637,140238
4,134637,140357
6,132758,140438
9,138956,140438
8,138836,140558
4,141035,142037
5,141035,142037
8,140955,142037
9,140955,142037
10,141155,142037
11,141035,142038
12,141035,142038
13,141155,142038
14,140036,142038
1,141154,142156
2,141154,142157
3,141154,142157
15,139956,142158
6,141155,142237
7,141155,142237
4,143953,144836
5,143954,144836
6,143954,144836
13,143954,144837
7,143954,145236
0,143953,145955
7,145633,146955
4,146552,147435
5,146553,147435
13,146553,147435
0,148231,149433
7,148232,150234
1,150950,151833
8,150951,151833
4,150951,152353
5,150951,152353
6,150951,152353
7,150951,152353
9,150951,152353
10,150951,152353
11,150951,152353
12,150951,152354
13,150952,152354
14,150952,152354
15,150952,152354
0,150750,152632
0,155468,156351
7,157468,160470
4,160267,161149
5,160267,161149
11,160268,161150
12,160268,161150
13,160268,161150
14,160268,161150
15,160268,161150
0,162466,163668
10,161667,163869
11,161667,163869
12,162347,163869
0,164065,165067
5,162346,165068
6,162346,165068
9,164146,165068
11,164066,165068
14,162347,165069
4,161666,166267
5,165345,166267
6,165345,166267
10,164066,166268
11,165346,166268
12,164066,166268
13,162347,166268
14,165346,166268
15,162347,166268
1,169263,170545
2,169663,170545
8,169664,170546
12,169264,170546
14,169264,170546
0,169263,171145
4,169263,171145
5,169263,171145
6,169264,171145
7,169264,171146
9,169264,171146
10,169264,171146
11,169264,171146
6,171862,172745
13,169264,173145
0,172742,173664
4,171862,173664
5,172742,173664
7,171863,173665
10,172743,173665
11,172743,173665
14,170664,173665
4,175261,176143
15,169264,177144
0,176540,177942
7,176861,178942
14,180260,181142
6,180539,181741
15,180860,181942
5,182258,183140
7,182258,183141
15,182059,183141
6,181858,183740
0,184537,185659
6,184258,186539
5,185937,186859
9,185937,186859
4,185937,187059
14,185938,187060
0,185936,187138
7,185657,187139
10,185657,187139
11,185937,187139
12,185937,187140
13,185938,187140
6,187256,188138
8,187257,188139
2,188256,189458
3,188536,189458
1,188255,189737
5,187256,189738
6,188256,189738
7,187256,189738
8,188256,189738
12,187257,189739
14,187257,189739
15,188257,189739
0,187256,190937
4,187256,190937
5,189855,190937
6,189855,190938
7,189855,190938
9,187257,190938
10,187257,190938
11,187257,190938
12,189856,190938
13,187257,190938
14,189856,190938
15,190056,190939
4,191734,192656
7,191735,192657
12,191735,192657
13,191735,192657
14,191735,192658
11,191855,192737
5,193854,195136
6,193454,195136
10,194254,195136
15,194254,195137
0,194853,195735
4,193454,195735
11,193854,195736
12,194254,195736
13,193455,195736
14,193455,195736
1,196252,197254
7,193734,197255
9,196253,197255
6,195653,197335
10,196253,197455
8,196253,197655
0,196252,198934
1,197852,198934
2,196252,199054
3,196252,199054
8,198132,199054
4,196253,199134
5,196133,199134
13,196054,199135
14,196054,199135
6,197452,199254
7,198132,199254
9,198132,199534
15,196054,199535
9,199652,200934
10,197653,201733
10,202251,203733
10,203850,205172
14,204250,205372
15,203931,205372
11,196053,205452
12,196053,205452
1,204649,205571
6,204649,205572
7,204570,205572
3,204849,206771
1,205968,206851
6,205849,207251
4,204569,207850
5,204569,207851
0,205968,207970
14,207049,208651
13,207049,208771
0,208567,209449
8,210367,211249
12,210368,211250
13,210248,211370
14,210368,211450
8,211767,212769
12,211847,212769
13,211567,212769
14,211767,212769
15,211847,212770
13,213247,214449
14,213567,214449
4,215445,216647
5,215245,216647
6,215245,216647
7,215245,216647
8,214965,216647
11,215566,216648
12,215646,216648
13,214966,216648
14,214966,216648
15,215566,216648
1,215245,217566
2,215365,217567
9,215565,217567
10,215565,217567
0,215045,218766
3,215365,218846
4,218764,219966
13,218764,220166
2,217844,220365
14,218765,220366
9,217844,220446
10,217844,220446
3,218963,220565
1,218763,221365
5,218764,221445
6,217964,221445
7,217964,221445
11,218764,221446
12,218764,221446
13,220564,221446
14,220564,221446
15,217965,221446
8,218764,222165
0,218963,222244
10,222243,223565
12,222243,223565
13,222243,223565
14,222163,223565
2,222242,223644
3,222242,223644
15,222163,223645
8,222362,223764
9,222243,223765
1,222362,223844
4,222242,223844
11,222243,223845
5,222162,224044
6,222162,224044
7,222162,224044
0,222442,224164
7,225761,226843
5,225641,226963
6,225641,226963
12,225642,226964
15,225562,226964
1,225361,229162
2,225361,229162
3,225561,229162
4,225561,229162
5,227040,229162
12,227161,229163
8,225761,229242
9,225761,229242
10,225761,229242
0,225241,229361
6,227040,229362
7,227041,229362
13,225362,229363
14,225362,229363
15,227161,229363
12,229560,230442
1,229759,230641
2,229759,230641
3,229759,230641
4,229759,230641
5,229759,230642
6,229759,230642
7,229759,230642
9,229640,230642
10,229760,230642
13,229760,230642
14,229760,230643
15,229760,230643
11,225641,230842
5,230759,233040
6,230759,233041
7,230759,233041
10,230959,233041
11,230959,233041
12,230959,233041
13,230760,233041
14,230760,233041
15,230760,233042
8,229640,233561
9,230959,233561
0,231638,233640
4,230959,233760
1,231238,233840
2,231438,233840
3,231238,233840
2,235237,236439
0,235237,236639
1,235237,236639
9,236957,237839
10,236957,237839
11,236957,237839
12,236957,237839
13,236957,237839
14,236957,237840
15,236837,237840
1,236956,237958
2,236956,237958
3,236956,237958
4,236956,237958
5,236956,237959
6,236956,237959
7,236957,238159
0,237036,239038
8,236957,239238
12,238556,239438
3,238556,240437
4,238556,240438
5,239355,240438
8,239556,240558
9,239636,240558
6,239355,240637
11,239556,240638
12,239556,240638
0,239755,240837
15,239436,240838
1,239435,241037
2,239435,241037
10,239556,241158
7,239356,241237
0,241554,242436
1,241554,242436
2,241554,242437
3,241554,242437
8,241435,242437
11,241355,242437
12,241235,242438
13,239436,242438
14,239356,242438
15,241236,242438
5,241555,242557
7,241435,242557
6,241235,242637
4,242154,243036
9,241435,243037
10,241435,243037
8,247432,248754
9,247553,248755
7,247952,248834
12,247553,248955
15,247833,249235
3,248951,249834
9,248832,250634
10,247832,250634
11,247833,250634
5,247952,250833
13,247633,250834
14,247953,250834
10,250751,251633
4,247952,252233
5,251351,252233
13,251351,252234
14,251351,252234
4,252350,253232
6,253230,254552
7,253030,255072
9,254150,255072
11,254150,255072
12,254150,255072
5,254149,255272
15,254150,255272
14,254150,255352
4,254149,255871
13,254150,255872
8,255069,256151
9,255269,256751
15,255870,257072
1,255269,257150
2,255669,257350
8,256469,257351
0,256468,257470
3,255469,257471
11,255270,257751
12,255470,257751
10,254150,257871
4,258468,259350
5,258268,259350
6,258468,259350
7,258268,259350
9,257868,259350
10,258268,259351
11,258468,259351
12,258468,259351
13,258469,259351
14,258269,259351
15,258469,259351
8,257868,259470
7,260467,261749
9,263066,263948
8,263066,265348
9,264466,265348
15,266466,267747
13,266665,267947
14,266066,267947
7,268864,269946
6,270263,271145
5,270263,271345
6,271663,272945
8,272063,272945
14,272863,273745
7,274462,275664
0,275460,276343
4,276061,276943
1,277260,278142
4,277260,278142
6,277260,278143
0,276660,278342
5,275461,278342
10,275461,278343
11,275462,278343
12,275462,278343
13,275462,278343
14,275462,278343
15,275462,278343
8,275461,278662
9,275461,278663
7,278260,279342
5,281259,282141
8,281259,282141
9,281259,282141
10,281259,282141
11,281259,282141
8,282458,283341
9,282459,283341
10,282459,283341
5,282538,283460
14,281659,283461
15,281659,283461
7,282658,284140
5,283538,284460
8,283538,284460
9,283538,284460
10,283538,284460
11,283538,284460
14,283539,284461
3,285337,287339
6,284737,287339
15,284738,287340
0,285336,287458
1,285337,287458
2,285337,287458
4,284737,287459
5,284737,287459
8,284857,287459
9,284738,287459
10,284738,287459
11,284738,287459
12,284738,287460
13,284738,287460
14,284738,287460
7,287656,288938
1,291254,292536
2,291254,292536
4,291135,292537
6,290455,292537
14,290456,292538
15,290456,292538
0,291134,293136
5,290455,293136
8,291135,293137
9,290455,293137
10,290455,293137
11,290456,293137
12,290456,293137
13,290456,293137
7,296453,297535
13,297653,298535
14,297653,298535
0,298931,300333
1,298931,300333
2,299451,300333
4,299331,300334
5,298052,300334
8,298052,300334
9,298052,300334
10,298052,300334
11,298932,300334
12,298932,300334
13,298852,300335
14,298932,300335
15,298853,300335
3,301930,302852
6,299331,302853
7,300251,302853
1,301330,302932
2,301930,302932
4,301330,302932
5,301251,302933
0,301330,304252
5,303330,304252
12,301331,304253
13,301251,304253
14,301252,304253
15,301252,304253
7,303850,304772
8,301331,305052
9,301331,305052
10,301331,305052
11,301331,305052
14,304370,305252
2,305768,306851
1,305768,307050
0,305768,307570
4,305769,307650
5,305769,307651
6,305769,307651
10,305769,307651
11,305769,307651
12,305770,307651
13,305770,307651
14,305770,307652
15,305770,307652
8,305769,307851
9,305569,307851
2,308967,309849
0,308967,310449
1,308967,310449
4,308967,310449
5,308968,310450
6,308968,310450
8,308968,310450
9,308968,310450
10,308968,310450
11,308968,310450
12,308968,310450
13,308968,310450
14,308449,310451
15,308449,310451
7,310767,311849
0,312046,312968
1,312046,312968
5,312046,312969
8,312047,312969
9,312047,312969
10,312047,312969
11,312047,312969
12,312047,312969
13,312047,312969
14,312047,312970
15,312047,312970
7,312566,313648
14,313167,314169
15,313167,314169
13,313167,314249
7,314166,315048
9,314566,315648
10,314446,315648
11,314446,315768
12,314446,315848
6,315565,316447
1,315564,316647
2,315565,316767
7,315965,316847
14,314566,316968
13,314446,317047
15,314566,317847
3,315645,317966
4,315765,318046
7,317164,318446
5,316165,318846
6,316645,319046
6,320763,321645
7,320963,321845
8,321363,322245
9,323442,324364
10,323442,324364
11,323442,324365
3,325561,326443
4,325561,326563
0,325560,327042
1,325560,327043
2,325561,327043
5,325561,327043
6,325561,327043
8,325561,327043
9,325561,327043
10,325561,327043
11,325561,327044
12,325562,327044
13,325562,327044
14,325562,327044
15,325562,327044
6,331159,332041
14,331160,332042
15,331160,332042
0,332957,333840
5,332238,333840
6,332238,333840
7,332958,333840
8,332239,333841
9,332239,333841
10,332239,333841
11,332239,333841
12,332239,333841
13,332239,333841
14,332239,333841
15,332239,333841
11,335158,336040
8,334358,336159
9,334358,336160
10,335158,336160
5,335557,336439
6,335557,336439
12,335558,336440
14,335558,336440
15,335558,336440
2,337556,338438
4,337556,338438
7,337556,338439
1,337556,338758
5,337556,338758
6,337556,338758
12,337557,338759
13,337557,338759
15,337557,338759
0,337556,338838
6,338836,339758
13,338836,339759
14,337557,339759
15,338837,339759
0,338955,339837
1,338955,339837
5,338836,339838
8,337556,339838
9,337556,339838
10,337557,339838
11,337557,339838
7,339156,340038
7,340555,341437
0,341154,342036
5,341155,342037
8,341155,342037
9,341155,342037
10,341155,342037
11,341155,342038
6,341155,342157
14,341156,342158
15,341236,342158
0,344353,345235
1,344353,345235
8,344354,345236
10,344354,345236
0,345352,346235
1,345353,346235
4,346752,347634
0,346632,348234
1,346632,348234
6,344953,348234
10,345353,348235
11,344354,348235
12,344354,348235
13,344354,348235
14,344954,348235
15,344954,348235
5,344353,348954
3,349231,350153
7,349232,350154
0,348351,350353
1,348351,350353
2,349231,350353
4,349231,350354
5,349151,350354
6,349152,350354
8,345353,350354
9,344354,350354
10,348352,350354
11,348352,350354
12,349152,350354
13,349152,350354
14,348832,350355
15,348833,350355
7,351551,352433
2,352950,353832
4,352150,353832
7,352950,354032
0,351030,354271
1,351950,354272
5,351031,354272
6,351031,354272
8,351031,354272
9,351031,354272
10,351031,354273
11,351031,354273
12,351031,354273
13,351032,354273
14,351032,354273
15,351032,354273
3,352950,354872
7,355269,356151
0,355668,356551
5,355669,356551
6,355669,356551
8,355269,356551
9,355269,356552
10,355669,356552
11,355669,356552
12,355670,356552
13,355670,356552
14,355670,356552
15,355670,356552
5,356948,357870
0,359067,359949
5,358668,359950
6,358668,359950
8,358668,359950
9,358668,359950
10,358668,359950
11,358668,359950
12,358668,359951
13,358668,359951
14,358669,359951
15,358669,359951
8,362866,363748
9,362866,363749
10,362866,363749
8,363866,364748
4,364145,365068
5,364145,365068
6,364146,365068
9,363866,365068
10,363866,365068
11,363866,365068
12,364146,365068
13,364146,365068
14,364146,365069
15,364146,365069
0,365464,366347
1,365465,366347
2,365465,366347
4,365465,366347
5,365465,366347
6,365465,366347
8,365465,366348
9,365265,366348
10,365465,366348
11,365466,366348
12,365466,366348
13,365466,366348
14,365466,366348
15,365466,366348
5,377660,378742
8,377660,378742
9,377660,378743
10,377860,378743
6,379859,380741
14,379860,380742
7,380259,381541
8,380859,381741
1,381858,382740
3,381858,382740
4,381858,382741
6,380939,383540
5,380939,383940
8,381859,383940
9,380859,383940
10,381859,383941
11,380939,383941
12,381859,383941
13,381859,383941
14,380940,383941
15,381859,383941
4,384937,385859
7,385457,386859
3,385937,387339
7,387256,388338
0,384937,389058
1,384937,389058
2,384937,389058
4,385937,389058
5,384257,389058
6,384257,389058
10,384938,389059
11,384938,389059
12,384938,389059
13,384938,389059
14,384258,389059
15,384258,389059
8,384338,389138
9,384938,389138
0,389935,391257
1,389855,391257
2,390335,391257
4,389855,391257
5,389455,391257
8,389456,391258
9,389456,391258
10,389456,391258
11,389456,391258
12,389456,391258
13,389856,391258
14,389656,391258
15,389656,391258
6,389455,391937
6,392054,392937
14,394254,395136
7,393654,395256
6,394253,395456
7,396453,397335
13,400652,401534
14,400652,401534
15,400652,401534
2,402250,403132
4,402250,403532
0,402250,403932
1,402250,403932
5,401850,403932
8,402251,403932
9,402251,403933
10,402251,403933
11,402251,403933
12,401851,403933
13,401851,403933
6,401850,404372
15,401851,404373
7,403050,404572
8,404370,405252
9,404370,405252
10,404370,405252
11,404370,405252
12,404370,405252
13,404370,405252
6,404969,405851
14,401851,405852
15,404970,405852
5,404369,406051
1,407768,408650
13,407769,408651
14,407769,408651
7,406969,409250
13,409368,410250
7,412566,413648
6,412846,413848
0,418163,419046
1,418163,419046
2,418164,419046
4,418164,419046
8,418164,419046
9,418164,419047
10,417964,419047
13,418165,419047
5,417964,419166
6,417964,419166
11,417965,419167
12,417965,419167
14,417965,419167
15,417965,419167
6,420963,421845
14,420964,421846
2,422162,423044
6,422162,423045
14,421963,423045
15,424242,425164
1,426560,427762
13,426561,427763
0,426560,427842
4,426560,427842
2,428040,428962
4,428040,429162
0,428039,429361
1,428039,429362
5,426161,429362
6,426161,429362
8,425561,429362
9,425561,429362
10,426161,429362
11,426161,429363
12,426161,429363
13,428041,429363
14,425242,429363
15,426162,429363
0,430238,431161
1,430239,431161
5,429559,431161
6,429559,431161
8,429560,431162
9,429560,431162
10,429560,431162
11,429560,431162
12,429560,431162
13,429560,431162
14,429560,431162
15,429560,431162
7,431559,432641
6,431758,433240
14,443355,444237
6,445753,446635
14,445754,446636
10,447433,448355
14,447433,448355
6,447152,448434
5,447432,448834
8,447432,448834
9,447433,448835
11,447433,448835
7,447752,449634
8,449152,450034
14,449232,450154
3,451550,452432
4,451550,452433
8,451751,452633
5,453150,454072
14,453551,454473
7,452430,454952
3,454869,457350
7,457868,458750
3,457548,459070
0,454869,459549
1,454869,459550
2,454869,459550
4,454869,459550
5,454869,459550
8,454670,459550
9,454670,459550
10,454870,459551
11,454670,459551
12,454870,459551
13,454870,459551
14,454870,459750
15,454870,459751
13,460068,460950
8,459867,461069
9,459868,461070
10,459868,461070
11,459868,461749
0,462066,462948
1,462066,462948
2,462066,462948
3,462066,462948
4,462066,462949
6,454749,462949
13,461867,462949
5,459867,463148
7,462066,463149
8,461947,463149
9,461947,463149
10,461947,463149
11,461867,463149
12,460068,463149
5,463666,464548
8,463666,464548
9,463666,464548
10,463666,464548
11,463666,464548
12,463666,464549
13,463666,464549
14,460068,464549
15,460068,464549
6,468664,469546
8,470463,471345
9,470463,471346
10,470463,471346
11,470464,471346
12,470464,471346
14,470464,471346
6,470863,471745
5,470463,472265
8,472862,473744
9,472862,473745
0,476260,477142
5,476261,477143
8,476261,477143
9,476261,477143
10,476261,477143
11,476261,477143
12,476261,477144
13,476261,477144
14,476261,477144
15,476262,477144
12,478061,478943
14,478061,478943
15,478061,478943
5,478060,479342
8,478460,479342
9,478460,479342
10,478460,479342
11,478060,479343
4,482258,483140
6,482258,483141
5,482258,483260
8,482338,483261
9,482339,483261
10,482259,483261
11,482259,483261
12,482259,483261
13,482259,483261
14,482259,483741
15,482259,483741
0,484737,485659
5,484537,485659
8,484458,485660
9,484458,485660
10,484538,485660
11,484538,485660
12,484538,485660
13,484738,485660
14,484538,485660
5,486057,486939
9,486057,486939
0,488735,489657
1,488735,489658
8,488736,489658
9,488736,489658
10,488736,489658
11,488736,489658
12,488736,489659
13,488736,489659
6,488736,489738
14,488737,489739
15,488737,489739
5,488736,490737
14,490456,491338
5,492254,493136
9,492255,493137
11,492255,493137
13,492255,493137
14,492255,493137
14,496453,497335
13,497453,498335
6,497652,498534
7,496453,498535
5,498652,499654
8,498732,499654
9,498732,499654
10,498732,499654
11,498732,499654
12,498732,499655
13,498652,499655
14,498653,499655
15,498653,499655
7,498852,499934
3,499651,500933
14,500132,501054
6,498652,501453
6,501531,502453
7,500051,502733
13,502251,503133
5,502250,503252
9,502251,503253
10,502251,503253
11,502251,503253
12,502251,503253
7,502850,503732
8,501731,504452
9,503530,504452
5,504449,505371
6,504449,505372
7,504050,505372
11,504450,505372
12,504450,505372
14,504450,505372
15,504450,505373
9,504570,505452
0,506048,507450
1,506048,507450
2,506048,507451
3,506568,507451
4,506049,507451
5,506049,507451
6,505969,507451
10,506049,507451
11,506049,507451
12,506049,507452
13,506049,507452
14,505970,507452
15,505970,507452
7,506569,507651
0,507847,510049
1,507848,510049
4,508568,510050
7,509168,510050
13,507849,510050
14,507649,510051
15,507649,510051
8,504570,510170
9,506049,510170
10,507848,510170
11,507649,510170
12,507649,510170
5,507648,510649
6,507648,510650
6,512966,514368
14,515566,516448
14,518365,519247
6,519963,520845
14,519964,520846
7,520763,521845
7,524362,525444
5,525041,525963
6,525161,526243
5,526560,527443
14,525962,527443
8,527360,528243
9,527361,528243
14,527561,528443
7,528360,529242
6,529160,530042
14,529160,530042
15,529160,530043
7,529360,530442
6,532638,533560
5,535557,536439
9,535557,536439
5,536636,537559
6,536637,537559
9,536637,537559
11,536637,537559
14,536637,537560
6,539156,540038
14,539156,540038
15,539156,540039
8,540155,541037
9,540155,541038
5,539155,541157
11,540236,541158
6,540235,541637
14,540236,541638
10,542035,542957
11,542035,542957
12,542035,542957
13,542035,542957
6,541954,543236
14,541955,543237
15,541955,543237
8,542035,543836
9,542035,543837
5,542034,544756
6,543834,544756
14,543834,544757
5,545553,546435
6,545553,546435
14,545554,546436
15,545554,546436
12,546753,547635
14,546753,547635
15,546753,547636
5,546752,548434
8,546753,548435
9,546753,548435
10,547553,548435
11,546753,548435
13,546753,548435
6,546752,548754
7,547752,548834
7,549551,550633
14,553231,554153
0,554669,555551
1,554669,555551
4,554669,555551
5,553750,555552
6,554269,555552
8,553830,555552
9,554670,555552
10,554670,555552
11,554270,555552
12,554270,555552
13,554270,555552
15,554270,555553
15,556270,557152
5,556468,557351
6,556269,557551
14,554270,557552
7,558868,559750
2,559067,559949
3,559067,559949
4,559067,559950
5,558268,559950
11,559068,559950
6,558268,560350
12,559068,560350
14,558269,560350
15,558269,560350
7,573462,574544
3,574661,575543
4,574661,575543
5,574261,575544
11,574662,575544
12,574662,575544
13,574662,575544
15,574662,575545
6,574142,577063
14,574142,577863
7,577460,578342
6,581339,582861
14,581339,582861
0,583857,584739
3,583857,584740
4,583857,584740
5,583858,584740
6,583858,584740
11,583858,584740
12,583858,584741
13,583858,584741
14,583858,584741
15,583859,584741
2,587856,588738
3,587856,588738
4,587856,588738
5,587856,588738
6,587136,588738
11,587857,588739
12,587857,588739
13,587857,588739
14,587137,588739
15,587857,588739
6,589855,590857
14,589856,590858
5,592534,593456
11,592535,593457
13,592535,593457
15,592535,593457
6,592454,593656
14,592455,593657
5,593854,594736
8,593854,594736
0,594853,596055
1,595133,596055
4,594933,596055
5,594853,596055
8,594853,596056
9,594854,596056
10,594854,596056
11,594854,596056
12,594854,596056
13,594934,596056
15,594934,596056
6,594533,596855
0,597332,598254
1,597332,598254
2,597332,598254
4,597332,598254
5,596732,598654
6,597332,598654
8,596733,598655
9,597133,598655
10,597333,598655
11,597133,598655
12,597333,598655
13,597333,598655
14,593854,598655
15,597333,598655
6,601051,601933
14,600652,601934
2,602250,603132
5,602450,603332
8,602530,603452
9,602530,603453
6,602250,603532
14,602251,603533
3,612846,613768
8,612646,613768
9,612646,613769
11,612847,613769
12,612847,613769
13,612567,613769
5,612566,614048
2,614165,615047
4,614165,615048
5,614165,615048
6,612566,615048
11,614166,615048
14,612567,615049
15,612567,615049
7,614166,616047
7,617764,618646
6,618644,619566
14,618645,619567
3,620163,621045
4,620163,621045
5,620163,621045
6,620163,621045
11,620164,621046
12,620164,621046
14,620164,621046
15,620164,621046
8,620363,621245
6,621563,622964
14,621563,622965
5,627560,628442
11,627561,628443
12,627561,628443
6,627560,628842
14,627561,628843
5,628760,629642
5,629959,630841
8,629959,630842
9,629959,630842
5,630959,631841
14,630960,631842
15,630960,631842
6,630959,632641
5,633158,634040
8,633158,634040
9,633158,634040
6,634157,635040
14,634158,635040
5,635437,637039
6,635757,637039
8,636157,637039
9,636157,637039
10,636157,637039
11,636157,637039
12,636157,637040
13,636157,637040
14,635758,637040
7,636157,637239
7,640555,641437
7,642954,643836
6,643634,644636
13,643754,644637
14,642555,644637
8,646753,647635
9,646753,647635
5,647432,648354
6,647432,648354
14,647433,648355
7,649751,650633
14,650232,651234
5,655349,656271
6,655269,656271
14,655270,656272
2,658068,658950
4,658068,658950
5,658068,658950
6,657668,659150
11,658068,659350
12,657749,659550
13,657869,659551
14,657869,659551
15,657869,659950
7,654270,660350
3,659467,660749
4,659467,660949
5,659467,660949
6,659347,660949
14,660548,661470
7,660467,662149
15,660468,662549
0,663665,664547
2,663665,664548
5,663666,664548
6,663666,664548
